a;gamma;iterate
1.6775773720036182;0.1;1717
1.6775773720036182;0.1;1718
1.6775773720036182;0.1;1719
1.6767795816810782;0.1;1720
1.6767795816810782;0.1;1721
1.6311274050791722;0.1;1722
1.6527047701010855;0.1;1723
1.6787981455612613;0.1;1724
1.7105027743163397;0.1;1725
1.7105027743163397;0.1;1726
1.7105027743163397;0.1;1727
1.7105027743163397;0.1;1728
1.7105027743163397;0.1;1729
1.744760633773237;0.1;1730
1.6960137666486257;0.1;1731
1.6960137666486257;0.1;1732
1.6679418246994708;0.1;1733
1.7473262085875878;0.1;1734
1.7473262085875878;0.1;1735
1.7729923393015834;0.1;1736
1.7729923393015834;0.1;1737
1.7729923393015834;0.1;1738
1.7729923393015834;0.1;1739
1.7729923393015834;0.1;1740
1.7949116297878458;0.1;1741
1.8152115033164387;0.1;1742
1.8152115033164387;0.1;1743
1.7967990795774123;0.1;1744
1.7967990795774123;0.1;1745
1.7967990795774123;0.1;1746
1.7523142282186428;0.1;1747
1.693151081391814;0.1;1748
1.693151081391814;0.1;1749
1.5993385134860918;0.1;1750
1.5993385134860918;0.1;1751
1.744655652219603;0.1;1752
1.744655652219603;0.1;1753
1.744655652219603;0.1;1754
1.744655652219603;0.1;1755
1.744655652219603;0.1;1756
1.744655652219603;0.1;1757
1.744655652219603;0.1;1758
1.744655652219603;0.1;1759
1.7198322772832166;0.1;1760
1.7140459124708554;0.1;1761
1.66708892595241;0.1;1762
1.66708892595241;0.1;1763
1.66708892595241;0.1;1764
1.713048561401147;0.1;1765
1.713048561401147;0.1;1766
1.6789282317964334;0.1;1767
1.6992112782062125;0.1;1768
1.655687249574296;0.1;1769
1.655687249574296;0.1;1770
1.6870473706672455;0.1;1771
1.6870473706672455;0.1;1772
1.7535520915825045;0.1;1773
1.7710542285909077;0.1;1774
1.7972170459752284;0.1;1775
1.7972170459752284;0.1;1776
1.664996007795303;0.1;1777
1.664996007795303;0.1;1778
1.6219151764420512;0.1;1779
1.6219151764420512;0.1;1780
1.6219151764420512;0.1;1781
1.6219151764420512;0.1;1782
1.717998236816604;0.1;1783
1.717998236816604;0.1;1784
1.7821798460364686;0.1;1785
1.7821798460364686;0.1;1786
1.7885669634775023;0.1;1787
1.7885669634775023;0.1;1788
1.7885669634775023;0.1;1789
1.7338989681557186;0.1;1790
1.7338989681557186;0.1;1791
1.7338989681557186;0.1;1792
1.774803888790127;0.1;1793
1.774803888790127;0.1;1794
1.774803888790127;0.1;1795
1.8157803648479933;0.1;1796
1.8157803648479933;0.1;1797
1.7186837041632221;0.1;1798
1.7186837041632221;0.1;1799
1.7186837041632221;0.1;1800
1.7552954949817046;0.1;1801
1.7552954949817046;0.1;1802
1.7552954949817046;0.1;1803
1.7848647978175092;0.1;1804
1.7404902700071776;0.1;1805
1.7404902700071776;0.1;1806
1.714911354998138;0.1;1807
1.714911354998138;0.1;1808
1.714911354998138;0.1;1809
1.714911354998138;0.1;1810
1.7741852496006818;0.1;1811
1.7741852496006818;0.1;1812
1.8436281498989358;0.1;1813
1.8436281498989358;0.1;1814
1.8915726189739817;0.1;1815
1.8293941495914638;0.1;1816
1.8210157946057628;0.1;1817
1.8079830947270532;0.1;1818
1.7533537461101727;0.1;1819
1.7533537461101727;0.1;1820
1.7908557357229316;0.1;1821
1.7908557357229316;0.1;1822
1.7908557357229316;0.1;1823
1.7908557357229316;0.1;1824
1.7417928313155926;0.1;1825
1.7417928313155926;0.1;1826
1.7180993086589214;0.1;1827
1.658544062849667;0.1;1828
1.658544062849667;0.1;1829
1.7651707172788385;0.1;1830
1.7651707172788385;0.1;1831
1.7651707172788385;0.1;1832
1.9154389062814423;0.1;1833
1.9154389062814423;0.1;1834
1.9154389062814423;0.1;1835
1.9154389062814423;0.1;1836
1.953106139631774;0.1;1837
1.932093751887733;0.1;1838
1.932093751887733;0.1;1839
1.8793680230644192;0.1;1840
1.8745572076682007;0.1;1841
1.8745572076682007;0.1;1842
1.9689761613097478;0.1;1843
1.9689761613097478;0.1;1844
1.9733346611289604;0.1;1845
1.9231261299655995;0.1;1846
1.9231261299655995;0.1;1847
1.9167335805944172;0.1;1848
1.929847326550727;0.1;1849
1.929847326550727;0.1;1850
1.8988231274894942;0.1;1851
1.7952161114873215;0.1;1852
1.7952161114873215;0.1;1853
1.6982665645892836;0.1;1854
1.6545760384764254;0.1;1855
1.7432374997791678;0.1;1856
1.7432374997791678;0.1;1857
1.7028869687692758;0.1;1858
1.7911028723217393;0.1;1859
1.8187020659333464;0.1;1860
1.8187020659333464;0.1;1861
1.9377890843319248;0.1;1862
1.9377890843319248;0.1;1863
1.9458652974093826;0.1;1864
1.9458652974093826;0.1;1865
2.0089249800995526;0.1;1866
2.018922915326854;0.1;1867
2.018922915326854;0.1;1868
2.018922915326854;0.1;1869
2.018922915326854;0.1;1870
1.9209989018391482;0.1;1871
1.9209989018391482;0.1;1872
1.9209989018391482;0.1;1873
1.9583397445953448;0.1;1874
1.9583397445953448;0.1;1875
1.9552246887740767;0.1;1876
1.928572525713234;0.1;1877
1.917538489544031;0.1;1878
1.8417858183231222;0.1;1879
1.9081809422266216;0.1;1880
2.0175588338649977;0.1;1881
2.0175588338649977;0.1;1882
1.9615396198044917;0.1;1883
1.9492529274258463;0.1;1884
1.9492529274258463;0.1;1885
1.9492529274258463;0.1;1886
1.9314498027737153;0.1;1887
1.8433113231750162;0.1;1888
1.8663502585897547;0.1;1889
1.8663502585897547;0.1;1890
1.872502766682614;0.1;1891
1.872502766682614;0.1;1892
1.8284360280838257;0.1;1893
1.8238627418973483;0.1;1894
1.8082248834703576;0.1;1895
1.8082248834703576;0.1;1896
1.8794447378920973;0.1;1897
1.8794447378920973;0.1;1898
1.8233081247387533;0.1;1899
1.9207735148571974;0.1;1900
1.9512987117877685;0.1;1901
1.9512987117877685;0.1;1902
2.073498551979143;0.1;1903
2.073498551979143;0.1;1904
2.1121967501181684;0.1;1905
2.1121967501181684;0.1;1906
2.1121967501181684;0.1;1907
2.1121967501181684;0.1;1908
2.1121967501181684;0.1;1909
2.1121967501181684;0.1;1910
2.1121967501181684;0.1;1911
2.053533177990568;0.1;1912
2.053533177990568;0.1;1913
2.051898106657533;0.1;1914
2.0500661451956264;0.1;1915
2.0709831178077085;0.1;1916
2.114077146751732;0.1;1917
2.114077146751732;0.1;1918
2.1388624162658436;0.1;1919
2.1281265459864733;0.1;1920
2.1281265459864733;0.1;1921
2.0652471321973764;0.1;1922
2.0652471321973764;0.1;1923
1.934109102795038;0.1;1924
2.041739290261634;0.1;1925
2.041739290261634;0.1;1926
2.114866594985203;0.1;1927
2.1486332751957753;0.1;1928
2.1486332751957753;0.1;1929
2.1486332751957753;0.1;1930
2.1486332751957753;0.1;1931
2.155977783460645;0.1;1932
2.155977783460645;0.1;1933
2.155977783460645;0.1;1934
2.24410637140917;0.1;1935
2.2340053241481637;0.1;1936
2.230214582169793;0.1;1937
2.230214582169793;0.1;1938
2.230214582169793;0.1;1939
2.230214582169793;0.1;1940
2.230214582169793;0.1;1941
2.230214582169793;0.1;1942
2.4188529896840567;0.1;1943
2.4188529896840567;0.1;1944
2.4859520117733096;0.1;1945
2.581492159423591;0.1;1946
2.581492159423591;0.1;1947
2.581492159423591;0.1;1948
2.581492159423591;0.1;1949
2.4568481557025947;0.1;1950
2.515341499142503;0.1;1951
2.515341499142503;0.1;1952
2.515341499142503;0.1;1953
2.577256066428709;0.1;1954
2.4035441973852283;0.1;1955
2.4847383755252928;0.1;1956
2.4847383755252928;0.1;1957
2.4847383755252928;0.1;1958
2.4847383755252928;0.1;1959
2.5589641360705704;0.1;1960
2.5589641360705704;0.1;1961
2.5589641360705704;0.1;1962
2.5680058838442656;0.1;1963
2.5680058838442656;0.1;1964
2.5680058838442656;0.1;1965
2.5853558587141814;0.1;1966
2.5853558587141814;0.1;1967
2.6468224966843152;0.1;1968
2.5526481301112036;0.1;1969
2.551166405395935;0.1;1970
2.5080347392589344;0.1;1971
2.5080347392589344;0.1;1972
2.5080347392589344;0.1;1973
2.5080347392589344;0.1;1974
2.4580511362654356;0.1;1975
2.4514385054140675;0.1;1976
2.469768233085248;0.1;1977
2.469768233085248;0.1;1978
2.4089583412010365;0.1;1979
2.4089583412010365;0.1;1980
2.3573843030671315;0.1;1981
2.32551627704967;0.1;1982
2.3335749726064234;0.1;1983
2.3335749726064234;0.1;1984
2.395143577087706;0.1;1985
2.273530729827787;0.1;1986
2.273530729827787;0.1;1987
2.4144484786408813;0.1;1988
2.2929070325273195;0.1;1989
2.420105828005578;0.1;1990
2.420105828005578;0.1;1991
2.454566680441027;0.1;1992
2.454566680441027;0.1;1993
2.5944773974349298;0.1;1994
2.431411020309184;0.1;1995
2.332038046003943;0.1;1996
2.408610071216403;0.1;1997
2.462657898147781;0.1;1998
2.462657898147781;0.1;1999
2.4178559327755966;0.1;2000
2.4178559327755966;0.1;2001
2.4178559327755966;0.1;2002
2.3380383966862013;0.1;2003
2.439135293737518;0.1;2004
2.3409838163514607;0.1;2005
2.3409838163514607;0.1;2006
2.450417589320782;0.1;2007
2.4490753695002163;0.1;2008
2.4490753695002163;0.1;2009
2.4490753695002163;0.1;2010
2.4490753695002163;0.1;2011
2.428244246839623;0.1;2012
2.428244246839623;0.1;2013
2.423124442223228;0.1;2014
2.4250058627939772;0.1;2015
2.4250058627939772;0.1;2016
2.352818681243451;0.1;2017
2.352818681243451;0.1;2018
2.352818681243451;0.1;2019
2.352818681243451;0.1;2020
2.352818681243451;0.1;2021
2.3941705947016523;0.1;2022
2.3941705947016523;0.1;2023
2.3941705947016523;0.1;2024
2.3941705947016523;0.1;2025
2.3941705947016523;0.1;2026
2.5036655846955878;0.1;2027
2.5036655846955878;0.1;2028
2.4466252240819344;0.1;2029
2.4466252240819344;0.1;2030
2.567293525760586;0.1;2031
2.557520288875652;0.1;2032
2.557520288875652;0.1;2033
2.619093333547479;0.1;2034
2.619093333547479;0.1;2035
2.6797625830414677;0.1;2036
2.6797625830414677;0.1;2037
2.6797625830414677;0.1;2038
2.655180733417656;0.1;2039
2.727979256269607;0.1;2040
2.698400516320489;0.1;2041
2.698400516320489;0.1;2042
2.8328978352240535;0.1;2043
2.8328978352240535;0.1;2044
2.835998540805751;0.1;2045
2.835998540805751;0.1;2046
2.835998540805751;0.1;2047
2.835998540805751;0.1;2048
2.945209134397486;0.1;2049
2.7901664928744667;0.1;2050
2.7901664928744667;0.1;2051
2.8790125992492013;0.1;2052
2.8790125992492013;0.1;2053
2.8790125992492013;0.1;2054
2.7388328097256145;0.1;2055
2.7388328097256145;0.1;2056
2.760364555392186;0.1;2057
2.760364555392186;0.1;2058
2.797058813349479;0.1;2059
2.797058813349479;0.1;2060
2.7616287677833475;0.1;2061
2.7616287677833475;0.1;2062
2.8203309593114074;0.1;2063
2.745106265819064;0.1;2064
2.745106265819064;0.1;2065
2.809343573580899;0.1;2066
2.809343573580899;0.1;2067
2.783993742891662;0.1;2068
2.7658681788836503;0.1;2069
2.6432367431646133;0.1;2070
2.6432367431646133;0.1;2071
2.6432367431646133;0.1;2072
2.6432367431646133;0.1;2073
2.6432367431646133;0.1;2074
2.6432367431646133;0.1;2075
2.6432367431646133;0.1;2076
2.6410278676527614;0.1;2077
2.714094668499338;0.1;2078
2.714094668499338;0.1;2079
2.6437218598715737;0.1;2080
2.616776290571422;0.1;2081
2.7332510590933174;0.1;2082
2.6670782335810577;0.1;2083
2.6215752907666254;0.1;2084
2.594693400372504;0.1;2085
2.639015241398383;0.1;2086
2.639015241398383;0.1;2087
2.6374650404679767;0.1;2088
2.6374650404679767;0.1;2089
2.6374650404679767;0.1;2090
2.630599693192156;0.1;2091
2.630599693192156;0.1;2092
2.5744597181140993;0.1;2093
2.5744597181140993;0.1;2094
2.562716066950674;0.1;2095
2.5061352666054035;0.1;2096
2.399562601707187;0.1;2097
2.4159928406874074;0.1;2098
2.4159928406874074;0.1;2099
2.452839251209006;0.1;2100
2.452839251209006;0.1;2101
2.541392676464201;0.1;2102
2.541392676464201;0.1;2103
2.541392676464201;0.1;2104
2.4422970598140816;0.1;2105
2.6011517038760226;0.1;2106
2.6011517038760226;0.1;2107
2.4411386312320253;0.1;2108
2.4264189305791013;0.1;2109
2.4264189305791013;0.1;2110
2.3788157527927885;0.1;2111
2.4625236979916223;0.1;2112
2.4638197177941286;0.1;2113
2.4149984882195676;0.1;2114
2.4195501766174936;0.1;2115
2.4195501766174936;0.1;2116
2.413967252331449;0.1;2117
2.413967252331449;0.1;2118
2.445487853636667;0.1;2119
2.445487853636667;0.1;2120
2.2994724015509718;0.1;2121
2.2994724015509718;0.1;2122
2.242230147258947;0.1;2123
2.274506194315034;0.1;2124
2.2831966206999095;0.1;2125
2.2880644675347312;0.1;2126
2.3864797809758085;0.1;2127
2.3864797809758085;0.1;2128
2.195007301287545;0.1;2129
2.1836039118011015;0.1;2130
2.1816924983337156;0.1;2131
2.189656423306083;0.1;2132
2.143682122805164;0.1;2133
2.143682122805164;0.1;2134
2.1213567779643254;0.1;2135
2.1408721018999297;0.1;2136
2.1408721018999297;0.1;2137
2.1408721018999297;0.1;2138
2.0741552250463875;0.1;2139
2.069909933230498;0.1;2140
2.069909933230498;0.1;2141
2.069909933230498;0.1;2142
2.0911324627781114;0.1;2143
2.091579059744537;0.1;2144
2.091579059744537;0.1;2145
2.091579059744537;0.1;2146
2.139505358599416;0.1;2147
2.139505358599416;0.1;2148
2.196697194818898;0.1;2149
2.201244887877289;0.1;2150
2.1945827765687156;0.1;2151
2.1945827765687156;0.1;2152
2.266058747065739;0.1;2153
2.266058747065739;0.1;2154
2.1722333087857284;0.1;2155
2.1722333087857284;0.1;2156
2.1722333087857284;0.1;2157
2.2642053011451417;0.1;2158
2.2642053011451417;0.1;2159
2.2642053011451417;0.1;2160
2.2547044522011754;0.1;2161
2.2547044522011754;0.1;2162
2.2181169605127415;0.1;2163
2.1808882957621964;0.1;2164
2.202905582462332;0.1;2165
2.202905582462332;0.1;2166
2.202905582462332;0.1;2167
2.206737929156367;0.1;2168
2.2121084021939548;0.1;2169
2.2121084021939548;0.1;2170
2.371508148883935;0.1;2171
2.4054831652013116;0.1;2172
2.3083843290653485;0.1;2173
2.2853174809377146;0.1;2174
2.282552397737778;0.1;2175
2.3762411852134573;0.1;2176
2.280759039038191;0.1;2177
2.335248759259891;0.1;2178
2.383154201630309;0.1;2179
2.383154201630309;0.1;2180
2.4625522049794695;0.1;2181
2.4625522049794695;0.1;2182
2.4625522049794695;0.1;2183
2.4625522049794695;0.1;2184
2.545910665136885;0.1;2185
2.545910665136885;0.1;2186
2.5041664471621283;0.1;2187
2.6194132237674124;0.1;2188
2.6194132237674124;0.1;2189
2.465931278614591;0.1;2190
2.465931278614591;0.1;2191
2.4482392554022385;0.1;2192
2.415735925095243;0.1;2193
2.415735925095243;0.1;2194
2.503613983121054;0.1;2195
2.4423383228841784;0.1;2196
2.4423383228841784;0.1;2197
2.4812422849135496;0.1;2198
2.4216773811734216;0.1;2199
2.4216773811734216;0.1;2200
2.4216773811734216;0.1;2201
2.4216773811734216;0.1;2202
2.4216773811734216;0.1;2203
2.4216773811734216;0.1;2204
2.3494553183200177;0.1;2205
2.345114589094598;0.1;2206
2.345114589094598;0.1;2207
2.337835795880179;0.1;2208
2.3973557655174837;0.1;2209
2.2813151854150644;0.1;2210
2.2813151854150644;0.1;2211
2.245182509364517;0.1;2212
2.229927721134164;0.1;2213
2.1747030674036263;0.1;2214
2.1922724937575384;0.1;2215
2.1922724937575384;0.1;2216
2.1594328833577516;0.1;2217
2.1594328833577516;0.1;2218
2.2082063719449745;0.1;2219
2.2589443696728986;0.1;2220
2.2707299728687453;0.1;2221
2.2707299728687453;0.1;2222
2.2707299728687453;0.1;2223
2.252484080792337;0.1;2224
2.252484080792337;0.1;2225
2.252484080792337;0.1;2226
2.2124053989557515;0.1;2227
2.2124053989557515;0.1;2228
2.333282330873885;0.1;2229
2.2898209284775577;0.1;2230
2.133319843785783;0.1;2231
2.133319843785783;0.1;2232
2.1728420195167013;0.1;2233
2.2201554318622723;0.1;2234
2.2432604359693618;0.1;2235
2.2432604359693618;0.1;2236
2.2432604359693618;0.1;2237
2.228523185997028;0.1;2238
2.228523185997028;0.1;2239
2.228523185997028;0.1;2240
2.228523185997028;0.1;2241
2.1593551175816725;0.1;2242
2.213493211219741;0.1;2243
2.2584708252733128;0.1;2244
2.2217368656879946;0.1;2245
2.2282267943762912;0.1;2246
2.1963040354648338;0.1;2247
2.149243699568662;0.1;2248
2.149243699568662;0.1;2249
2.1695537151644975;0.1;2250
2.1695537151644975;0.1;2251
2.1695537151644975;0.1;2252
2.1539510700751605;0.1;2253
2.1539510700751605;0.1;2254
2.0145363049116876;0.1;2255
2.0145363049116876;0.1;2256
2.0572575995464066;0.1;2257
2.107356626673726;0.1;2258
2.107356626673726;0.1;2259
2.107356626673726;0.1;2260
2.167735360019671;0.1;2261
2.0822903263108663;0.1;2262
2.0822903263108663;0.1;2263
2.0822903263108663;0.1;2264
2.0822903263108663;0.1;2265
2.0370074790986665;0.1;2266
2.041557307670202;0.1;2267
2.041557307670202;0.1;2268
2.041557307670202;0.1;2269
2.0045761526175636;0.1;2270
2.049268119756692;0.1;2271
2.0384418124907135;0.1;2272
2.064410619268381;0.1;2273
2.064410619268381;0.1;2274
2.079266123173177;0.1;2275
2.081390147735755;0.1;2276
2.081390147735755;0.1;2277
2.056921411113249;0.1;2278
2.128549762992053;0.1;2279
2.1076806714963263;0.1;2280
2.1076806714963263;0.1;2281
2.154487179462588;0.1;2282
2.154487179462588;0.1;2283
2.127774936370565;0.1;2284
2.086523038947403;0.1;2285
2.086523038947403;0.1;2286
2.086523038947403;0.1;2287
2.086523038947403;0.1;2288
2.11411886239017;0.1;2289
2.11411886239017;0.1;2290
2.11411886239017;0.1;2291
2.11411886239017;0.1;2292
2.11411886239017;0.1;2293
2.11411886239017;0.1;2294
2.0005034557999664;0.1;2295
2.0005034557999664;0.1;2296
2.0005034557999664;0.1;2297
2.0005034557999664;0.1;2298
2.0005034557999664;0.1;2299
2.0005034557999664;0.1;2300
1.9964906820474646;0.1;2301
1.9964906820474646;0.1;2302
1.9964906820474646;0.1;2303
1.938542398634586;0.1;2304
1.938542398634586;0.1;2305
1.9081334195437991;0.1;2306
1.9081334195437991;0.1;2307
1.8481264511408213;0.1;2308
1.8481264511408213;0.1;2309
1.8445980492106608;0.1;2310
1.8445980492106608;0.1;2311
1.9279257826328065;0.1;2312
1.9279257826328065;0.1;2313
2.026937704236489;0.1;2314
1.9677548386928567;0.1;2315
1.9677548386928567;0.1;2316
2.010411968020766;0.1;2317
1.9735484970725934;0.1;2318
1.9735484970725934;0.1;2319
1.9466719314782124;0.1;2320
1.9572963075483394;0.1;2321
2.001444107909906;0.1;2322
2.001444107909906;0.1;2323
2.0933845135484486;0.1;2324
2.0933845135484486;0.1;2325
2.0933845135484486;0.1;2326
2.0933845135484486;0.1;2327
2.0381335632592843;0.1;2328
2.0629628709473726;0.1;2329
2.0629628709473726;0.1;2330
2.0629628709473726;0.1;2331
2.029281412229814;0.1;2332
2.029281412229814;0.1;2333
1.9974377143855333;0.1;2334
2.0803280800037953;0.1;2335
2.0803280800037953;0.1;2336
2.0803280800037953;0.1;2337
2.0803280800037953;0.1;2338
2.0145030947456446;0.1;2339
2.0145030947456446;0.1;2340
1.9139194311859031;0.1;2341
1.9139194311859031;0.1;2342
1.9144165360236216;0.1;2343
1.9144165360236216;0.1;2344
2.0032209565823913;0.1;2345
2.0032209565823913;0.1;2346
2.0032209565823913;0.1;2347
1.9914722489469425;0.1;2348
1.9914722489469425;0.1;2349
2.0083279903507223;0.1;2350
2.0083279903507223;0.1;2351
2.05115140882929;0.1;2352
2.05115140882929;0.1;2353
2.05115140882929;0.1;2354
2.1380097132302214;0.1;2355
2.1334580650740422;0.1;2356
2.1071655062298316;0.1;2357
2.138267906609482;0.1;2358
2.138267906609482;0.1;2359
2.1585373613145733;0.1;2360
2.1605835555347044;0.1;2361
2.218923546723826;0.1;2362
2.218923546723826;0.1;2363
2.2325136122489884;0.1;2364
2.2325136122489884;0.1;2365
2.180144540471143;0.1;2366
2.23597812389449;0.1;2367
2.252971666628139;0.1;2368
2.173812499487142;0.1;2369
2.2177503329177632;0.1;2370
2.2177503329177632;0.1;2371
2.2177503329177632;0.1;2372
2.2177503329177632;0.1;2373
2.2177503329177632;0.1;2374
2.19771301637921;0.1;2375
2.241794827192166;0.1;2376
2.241794827192166;0.1;2377
2.241794827192166;0.1;2378
2.241794827192166;0.1;2379
2.241794827192166;0.1;2380
2.2402981581440677;0.1;2381
2.194619744712321;0.1;2382
2.194619744712321;0.1;2383
2.1539182559834313;0.1;2384
2.1539182559834313;0.1;2385
2.122689235237129;0.1;2386
2.115705616901765;0.1;2387
2.115705616901765;0.1;2388
2.0637510405956716;0.1;2389
2.0637510405956716;0.1;2390
2.1807065102527337;0.1;2391
2.1807065102527337;0.1;2392
2.1275679409098722;0.1;2393
2.1275679409098722;0.1;2394
2.01474281509742;0.1;2395
2.042919839758126;0.1;2396
2.035849421235186;0.1;2397
2.035849421235186;0.1;2398
1.9683211469520725;0.1;2399
2.171417615482983;0.1;2400
2.171417615482983;0.1;2401
1.9747617619917597;0.1;2402
1.9747617619917597;0.1;2403
2.034651990733372;0.1;2404
2.034651990733372;0.1;2405
2.030440055925138;0.1;2406
2.030440055925138;0.1;2407
2.037584946643801;0.1;2408
2.037584946643801;0.1;2409
1.9824786269484242;0.1;2410
2.000901971956323;0.1;2411
2.054838513839861;0.1;2412
2.054838513839861;0.1;2413
2.054838513839861;0.1;2414
2.054838513839861;0.1;2415
1.9743866971448887;0.1;2416
1.9743866971448887;0.1;2417
1.9743866971448887;0.1;2418
1.9743866971448887;0.1;2419
1.9743866971448887;0.1;2420
2.1029432315594088;0.1;2421
2.1029432315594088;0.1;2422
2.0195623691605773;0.1;2423
2.0486814393019324;0.1;2424
2.0486814393019324;0.1;2425
2.1812682344011525;0.1;2426
2.1812682344011525;0.1;2427
2.2126658605337837;0.1;2428
2.2126658605337837;0.1;2429
2.2126658605337837;0.1;2430
2.2126658605337837;0.1;2431
2.2126658605337837;0.1;2432
2.2126658605337837;0.1;2433
2.2753840180113403;0.1;2434
2.2753840180113403;0.1;2435
2.0830730656240655;0.1;2436
2.0830730656240655;0.1;2437
1.9832540120120814;0.1;2438
1.9818441074161706;0.1;2439
1.9818441074161706;0.1;2440
1.9818441074161706;0.1;2441
1.9818441074161706;0.1;2442
2.1159230761247048;0.1;2443
2.1159230761247048;0.1;2444
2.1512683442387552;0.1;2445
2.2445242923424233;0.1;2446
2.2445242923424233;0.1;2447
2.2648550290660365;0.1;2448
2.2648550290660365;0.1;2449
2.3348543649261697;0.1;2450
2.318815078347707;0.1;2451
2.318815078347707;0.1;2452
2.3375759127339215;0.1;2453
2.3375759127339215;0.1;2454
2.331566225623331;0.1;2455
2.331566225623331;0.1;2456
2.331566225623331;0.1;2457
2.159095253956224;0.1;2458
2.173368166735616;0.1;2459
2.173368166735616;0.1;2460
2.2504609021825464;0.1;2461
2.2646084940177027;0.1;2462
2.258030295266587;0.1;2463
2.1491706374367583;0.1;2464
2.1491706374367583;0.1;2465
2.1736566624679092;0.1;2466
2.1736566624679092;0.1;2467
2.195716128201202;0.1;2468
2.1226264401754267;0.1;2469
2.175660097853557;0.1;2470
2.1805007309725375;0.1;2471
2.159581717688015;0.1;2472
2.2083538862828265;0.1;2473
2.1210537562626106;0.1;2474
2.1826200283190222;0.1;2475
2.1461268697481146;0.1;2476
2.153209325646952;0.1;2477
2.179073579414123;0.1;2478
2.117650354019008;0.1;2479
2.1867872214399537;0.1;2480
2.067683309230055;0.1;2481
2.1606000153731415;0.1;2482
2.148227904745033;0.1;2483
2.148227904745033;0.1;2484
2.171810715491296;0.1;2485
2.1768342899938506;0.1;2486
2.185504513969438;0.1;2487
2.277362134818388;0.1;2488
2.2577052395935597;0.1;2489
2.338607152273593;0.1;2490
2.2574838050198114;0.1;2491
2.2574838050198114;0.1;2492
2.2629115340262485;0.1;2493
2.1858409681717657;0.1;2494
2.1858409681717657;0.1;2495
2.150585010016138;0.1;2496
2.1581978959763473;0.1;2497
2.1581978959763473;0.1;2498
2.1581978959763473;0.1;2499
2.0084064096758634;0.1;2500
2.0084064096758634;0.1;2501
2.1418916013386284;0.1;2502
2.095989350097645;0.1;2503
2.1035551930922116;0.1;2504
2.0639284178073014;0.1;2505
2.0639284178073014;0.1;2506
2.163542032296448;0.1;2507
2.069391833573931;0.1;2508
2.083181055155595;0.1;2509
2.080510576060919;0.1;2510
2.0337668874996417;0.1;2511
2.0337668874996417;0.1;2512
2.1061204087854497;0.1;2513
2.1061204087854497;0.1;2514
2.1061204087854497;0.1;2515
2.142525966594676;0.1;2516
2.193812895589929;0.1;2517
2.193812895589929;0.1;2518
2.1301894122450746;0.1;2519
2.1301894122450746;0.1;2520
2.139085038570904;0.1;2521
2.1359236328841824;0.1;2522
2.1987022969155325;0.1;2523
2.1987022969155325;0.1;2524
2.115023634664953;0.1;2525
2.184452261241326;0.1;2526
2.2516906219558526;0.1;2527
2.2516906219558526;0.1;2528
2.388130915532526;0.1;2529
2.398244250817276;0.1;2530
2.2137083860162186;0.1;2531
2.2137083860162186;0.1;2532
2.199345561524977;0.1;2533
2.199345561524977;0.1;2534
2.3521638331810237;0.1;2535
2.3442780552737137;0.1;2536
2.347531200957008;0.1;2537
2.348556903262075;0.1;2538
2.329793801756642;0.1;2539
2.329793801756642;0.1;2540
2.171678183710258;0.1;2541
2.2653476481944206;0.1;2542
2.2653476481944206;0.1;2543
2.241962806051998;0.1;2544
2.241962806051998;0.1;2545
2.241962806051998;0.1;2546
2.241962806051998;0.1;2547
2.2138665245053883;0.1;2548
2.2138665245053883;0.1;2549
2.2835612645778895;0.1;2550
2.2835612645778895;0.1;2551
2.2835612645778895;0.1;2552
2.277927485817928;0.1;2553
2.277927485817928;0.1;2554
2.277927485817928;0.1;2555
2.1938329148869258;0.1;2556
2.1774995799560632;0.1;2557
2.1774995799560632;0.1;2558
2.268540738102153;0.1;2559
2.2322309157081395;0.1;2560
2.304385770573628;0.1;2561
2.304385770573628;0.1;2562
2.306411012308437;0.1;2563
2.352089699726334;0.1;2564
2.4196714774196284;0.1;2565
2.4196714774196284;0.1;2566
2.4353638357638303;0.1;2567
2.4900035485767362;0.1;2568
2.4365232383008326;0.1;2569
2.4365232383008326;0.1;2570
2.4365232383008326;0.1;2571
2.395575306553369;0.1;2572
2.4511029399920203;0.1;2573
2.4511029399920203;0.1;2574
2.4511029399920203;0.1;2575
2.4091574181571676;0.1;2576
2.4091574181571676;0.1;2577
2.422757614125407;0.1;2578
2.422757614125407;0.1;2579
2.422757614125407;0.1;2580
2.5348913030385174;0.1;2581
2.5348913030385174;0.1;2582
2.5348913030385174;0.1;2583
2.7392692331975805;0.1;2584
2.6256552061998595;0.1;2585
2.6929115644971238;0.1;2586
2.713594933077572;0.1;2587
2.713594933077572;0.1;2588
2.7734190232484885;0.1;2589
2.7734190232484885;0.1;2590
2.7751729238763416;0.1;2591
2.7751729238763416;0.1;2592
2.866742286483524;0.1;2593
2.866742286483524;0.1;2594
2.673050029158879;0.1;2595
2.673050029158879;0.1;2596
2.673050029158879;0.1;2597
2.691626703985524;0.1;2598
2.691626703985524;0.1;2599
2.691626703985524;0.1;2600
2.575496008006749;0.1;2601
2.61163200549975;0.1;2602
2.61163200549975;0.1;2603
2.4875839259366708;0.1;2604
2.479944059108759;0.1;2605
2.4747413116375294;0.1;2606
2.6508022464822707;0.1;2607
2.5431430912088073;0.1;2608
2.5916685628623264;0.1;2609
2.6083060282570067;0.1;2610
2.6083060282570067;0.1;2611
